# chunk 1009 1409 levels 0..0 squares 64
1009 1409 8072 11272 0 | diamondFloor,exterior,solidfloor | 104=14 | 134004735 134004735 0 | 0 0 1 | 112 | -1 | @8032,11272
1018 1412 8151 11299 0 | diamondFloor,exterior,solidfloor | 104=14 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8112,11280
1018 1412 8144 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8112,11280
1018 1412 8145 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8146 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8147 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8148 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8149 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8150 11300 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8151 11300 0 | diamondFloor,exterior,solidfloor | 23=1,38=0,104=1,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8112,11280
1018 1412 8144 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8112,11280
1018 1412 8145 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8146 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8147 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8148 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8149 11301 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8150 11301 0 | canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=1,230=0 | 134095359 134095359 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8151 11301 0 | diamondFloor,exterior,solidfloor | 23=1,38=0,104=1,138=472,230=0 | 134212095 134212095 0 | 0 0 1 | 31 | -1 | @8112,11280
1018 1412 8144 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8112,11280
1018 1412 8145 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8146 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8147 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8148 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8149 11302 0 | diamondFloor,exterior,solidfloor | 104=14 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8150 11302 0 | diamondFloor,exterior,solidfloor | 23=1,38=0,104=1,138=474,230=0 | 133966335 133966335 0 | 0 0 1 | 255 | -1 | @8112,11280
1018 1412 8151 11302 0 | HoppableN,WallNTrans,canBeRemoved,canPathN,collideN,cutN,diamondFloor,exterior,solidfloor,transparentN | 6=2,23=1,38=0,93=0,101=0,104=1,109=13,122=0,151=2,176=0,181=0,199=0,227=0,230=0 | 134115327 134115327 0 | 0 0 1 | 31 | -1 | @8112,11280
1018 1412 8144 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134198271 134198271 0 | 0 0 1 | 193 | -1 | @8112,11280
1018 1412 8145 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8146 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8147 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8148 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8149 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8150 11303 0 | diamondFloor,exterior,solidfloor | 104=14 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8112,11280
1018 1412 8151 11303 0 | canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=1,230=0 | 134212095 134212095 0 | 0 0 1 | 7 | -1 | @8112,11280
# chunk 1032 1412 levels 0..0 squares 64
1032 1412 8256 11296 0 | EntityScript,attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11,234=11 | 134004735 134004735 0 | 0 0 1 | 112 | -1 | @8224,11288
1032 1412 8257 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8258 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8259 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8260 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8261 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=2,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8262 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133967871 133967871 0 | 0 0 1 | 124 | -1 | @8224,11288
1032 1412 8263 11296 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=1,104=2,230=0 | 134115327 134115327 0 | 0 0 1 | 28 | -1 | @8224,11288
1032 1412 8256 11297 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11297 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11297 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11298 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11298 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11298 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11298 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11298 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=1,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11298 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11298 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11298 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11299 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11299 0 | EntityScript,attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11,234=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11299 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11300 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11300 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11300 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11300 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11300 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11300 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11300 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11300 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11301 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11301 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,93=0,101=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11301 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11301 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11301 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11301 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11301 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11301 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11302 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134001663 134001663 0 | 0 0 1 | 241 | -1 | @8224,11288
1032 1412 8257 11302 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8258 11302 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=2,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8259 11302 0 | attachedFloor,canBeCut,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,93=0,101=1,104=2,230=0 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8260 11302 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8261 11302 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8262 11302 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 133964287 133964287 0 | 0 0 1 | 255 | -1 | @8224,11288
1032 1412 8263 11302 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134113791 134113791 0 | 0 0 1 | 31 | -1 | @8224,11288
1032 1412 8256 11303 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=3,230=0 | 134198271 134198271 0 | 0 0 1 | 193 | -1 | @8224,11288
1032 1412 8257 11303 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8258 11303 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor,vegitation | 23=1,38=0,39=0,63=112,93=0,95=6,104=3,109=28,137=0,138=460,147=8,150=5,156=5,158=0,174=0,178=0,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8259 11303 0 | attachedFloor,canBeRemoved,diamondFloor,exterior,solidfloor | 23=1,38=0,39=0,93=0,104=2,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8260 11303 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8261 11303 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8262 11303 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=3,104=11 | 134193663 134193663 0 | 0 0 1 | 199 | -1 | @8224,11288
1032 1412 8263 11303 0 | attachedFloor,diamondFloor,exterior,solidfloor | 23=1,38=0,104=2,230=0 | 134212095 134212095 0 | 0 0 1 | 7 | -1 | @8224,11288
# chunk 1017 1412 levels 0..1 squares 128
1017 1412 8136 11296 0 | attachedFloor,solidfloor | 23=8,95=4,109=11,137=0,138=208,147=3,156=1,158=0,178=0 | 134004735 134004735 113246208 | 1 0 0 | 112 | 12385032119255135 | @8112,11280
1017 1412 8137 11296 0 | attachedFloor,solidfloor | 23=8,95=4,109=11,137=0,138=208,147=3,156=1,158=0,178=0 | 133967871 133967871 132120576 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8138 11296 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133967871 133967871 132120576 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8139 11296 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133967871 133967871 132120576 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8140 11296 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 134098943 134098943 132120576 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8141 11296 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 134197247 134197247 132120576 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8142 11296 0 | attachedE,solidfloor | 23=7,45=95,63=193,95=4,109=11,118=3,137=0,138=130,144=98,146=3,147=3,156=3,158=0,161=97,178=0 | 134213631 134197247 132251648 | 1 0 0 | 124 | 12385032119255135 | @8112,11280
1017 1412 8143 11296 0 | WindowW,attachedW,canPathW,collideW,cutW,diamondFloor,exterior,solidfloor,transparentW,windowW | 9=0,34=0,63=25,70=6,95=2,104=14,118=3,137=1,138=129,144=97,147=0,150=1,156=2,158=0,178=0,183=1,206=0,216=1,228=1,231=203 | 134152191 134148095 18907136 | 0 0 0 | 28 | -1 | @8112,11280
1017 1412 8136 11297 0 | attachedFloor,solidfloor | 23=8,95=4,109=11,137=0,138=208,147=3,156=1,158=0,178=0 | 134001663 134001663 114819072 | 1 0 0 | 241 | 12385032119255135 | @8112,11280
1017 1412 8137 11297 0 | attachedFloor,solidfloor | 23=8,95=4,109=11,137=0,138=208,147=3,156=1,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8138 11297 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8139 11297 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8140 11297 0 | container,solidfloor | 23=7,39=0,90=3,91=0,95=4,109=7,117=41,137=0,138=404,145=0,147=8,156=4,158=0,162=34,174=0,178=0,181=0,197=10,200=34 | 134113791 134113791 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8141 11297 0 | container,solidfloor,solidtrans | 10=0,23=7,33=33,39=0,45=98,63=21,95=1,102=0,105=102,109=15,117=17,118=2,137=1,138=52,147=0,150=1,155=10,156=4,158=0,161=100,162=15,168=0,169=0,174=0,178=0,181=0,192=10,197=8,200=15 | 134113791 134113791 133955584 | 1 35 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8142 11297 0 | HasLightOnSprite,container,solidfloor,solidtrans | 10=0,23=7,26=0,33=0,35=4,39=0,45=94,63=38,95=1,102=0,105=102,109=3,117=17,118=3,132=0,137=1,138=249,144=93,147=4,150=1,155=10,156=4,158=0,161=95,162=15,168=0,169=1,174=0,178=0,181=0,190=8,192=10,193=9,195=9,197=8,200=15,220=6,229=1 | 134151167 134151167 134105088 | 1 34o 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8143 11297 0 | WallW,collideW,cutW,diamondFloor,exterior,solidfloor | 9=0,13=2,70=13,104=14,149=0 | 134151167 134151167 19173888 | 0 0 0 | 31 | -1 | @8112,11280
1017 1412 8136 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 134001663 134001663 114819072 | 1 0 0 | 241 | 12385032119255135 | @8112,11280
1017 1412 8137 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8138 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8139 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8140 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133966335 133966335 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8141 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133967871 133967871 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8142 11298 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 134115327 134115327 134105088 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8143 11298 0 | WallW,collideW,cutW,diamondFloor,exterior,solidfloor | 9=0,13=2,70=13,104=14,149=0 | 134151167 134151167 19173888 | 0 0 0 | 31 | -1 | @8112,11280
1017 1412 8136 11299 0 | attachedFloor,solidfloor | 23=8,95=4,109=11,137=0,138=208,147=3,156=1,158=0,178=0 | 134132735 134132735 114819072 | 1 0 0 | 241 | 12385032119255135 | @8112,11280
1017 1412 8137 11299 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 134193663 134193663 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8138 11299 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133997055 133997055 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
1017 1412 8139 11299 0 | solidfloor | 23=7,95=4,109=11,137=0,138=321,147=3,156=4,158=0,178=0 | 133964287 133964287 133955584 | 1 0 0 | 255 | 12385032119255135 | @8112,11280
